unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49
"Consideration Paid Towards Acquisition of Non-controlling Interest in Subsidiary and Business Combinations, Net of Cash Acquired",,,,,,Strides Pharma Science,,-181.63,-85.91,-25.24,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Investments in Funds,,,,,,Strides Pharma Science,-504000,,,-270.17,,-116.26,347.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Sale of Investment in Mutual Funds,,,,,,Strides Pharma Science,1022900,1477.68,115.61,1001.2,,,,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchase of Long-term Investments Including Investment in Associates,,,,,,Strides Pharma Science,,-610.33,-1712.64,-51.06,,,-40.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from Sale of Long-term Investments Including Discontinued Operations, Net of Expenses and Cash",,,,,,Strides Pharma Science,396600,12919.19,105.76,67.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds/(investment) in Fixed Deposits with Maturity of More Than,,,,,,Strides Pharma Science,158600,651.45,-176.17,416.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Investment)/proceeds in fixed deposits with maturity of more than,,,,,,Strides Pharma Science,,,,,-10.81,-1512.34,8.71,-9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Proceeds from sale of lonq-term investments includinq discontinued operations, net of expenses and Cash",,,,,,Strides Pharma Science,,,,,185.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purchase of lonq-term investments includinq investment in associates,,,,,,Strides Pharma Science,,,,,-638.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loans to Others,,,,,,Strides Pharma Science,-400000,-89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan Given To:: Others,,,,,,Strides Pharma Science,,,,,,-500,-60.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loan Recovered from Others,,,,,,Strides Pharma Science,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rent Deposit Received,,,,,,Strides Pharma Science,-10300,-12.1,,9.4,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rental Income from Investment Property,,,,,,Strides Pharma Science,58900,38.75,43.11,52.52,8.89,9.59,10.2,11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Earmarked for Dividend Payout,,,,,,Strides Pharma Science,-179100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest and Dividends Received (net of Tax on Dividend),,,,,,Strides Pharma Science,37500,81.29,51.98,82.03,31.03,99.49,89.92,19.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow from Investing Activities,,,,,,Strides Pharma Science,-265400,13584.16,-2829.53,960.54,-854.91,-2120.41,-296.48,-1478.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repayment of long-term borrowings,,,,,,Strides Pharma Science,-132200,-13387.69,-1381.8,-1533.35,,-3119.5,-2241.81,-481.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Long-terms Borrowings,,,,,,Strides Pharma Science,1230200,163.34,2879.42,2857,,652.06,547.49,574.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Lonq Term Borrowinqs,,,,,,Strides Pharma Science,,,,,1745.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repayment of Lonq Term Borrowinqs,,,,,,Strides Pharma Science,,,,,-1551.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S Revolver Facility,,,,,,Strides Pharma Science,,,,,,,240.6,-1208.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Working Capital and Short-term Borrowings,,,,,,Strides Pharma Science,481300,-298.93,423.2,3130.36,,1286.93,-551.29,242.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Workinq Capital and short-term borrowinqs,,,,,,Strides Pharma Science,,,,,1422.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments,,,,,,Strides Pharma Science,,-54.66,-185.06,-192.25,-265.33,-288.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments (principal),,,,,,Strides Pharma Science,,,,,,,-121.48,-132.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Equity Shares,,,,,,Strides Pharma Science,13900,0.58,18.12,28.54,13.67,7.96,12.43,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Share Application Money Pending Allotment,,,,,,Strides Pharma Science,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid,,,,,,Strides Pharma Science,,,,,,-123.1,-229.9,-368.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid (net of Tax on Dividend),,,,,,Strides Pharma Science,,-1538.92,-179.15,-224.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Shares to Minority Shareholders,,,,,,Strides Pharma Science,32700,0.21,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dividends Paid to Minority Shareholders,,,,,,Strides Pharma Science,,-9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proceeds from Issue of Shares and Warrants,,,,,,Strides Pharma Science,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interest Paid on Borrowings,,,,,,Strides Pharma Science,-971700,-1023.74,-641.01,-730.97,-1038.33,-1352.26,-1417.88,-908.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lease Payments and Interest,,,,,,Strides Pharma Science,,,,,,,-47.52,-48.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow from Financing Activities,,,,,,Strides Pharma Science,654200,-16149.3,935.39,3335.02,697.45,-2935.62,-3809.36,-2326.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash Flow Net Changes in Cash,,,,,,Strides Pharma Science,10800,-1885.54,-533.89,2423.65,-598.58,-2046.3,-307.82,106.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effect of Exchange Differences on Restatement of Foreign Currency Cash and Cash Equivalents,,,,,,Strides Pharma Science,198600,-39.5,-10.21,0.22,,-11.23,-0.76,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effect of exchanqe differences on restatement of foreiqn Currency Cash and Cash eauivalents,,,,,,Strides Pharma Science,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash eauivalents pursuant to deconsolidation of subsidiary,,,,,,Strides Pharma Science,,,,,-3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Type: Quarters,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P Capital IQ - Standard,,,,,,Strides Pharma Science,2014 FQ4,2015 FQ4,2016 FQ2,2016 FQ4,2017 FQ2,2017 FQ4,2018 FQ2,2018 FQ4,2019 FQ2,2019 FQ4,2020 FQ2,2020 FQ4,2021 FQ2,2021 FQ4,2022 FQ2,2022 FQ4,2023 FQ2,2023 FQ4,2024 FQ2,2024 FQ4,2025 FQ2,2025 FQ4,2026 FQ2,2026 FQ4,,,,,,,,,,,,,,,,,,,,,,,,
Period Ended,,,,,,Strides Pharma Science,2014-03-31 00:00:00,2015-04-01 00:00:00,2015-09-30 00:00:00,2016-03-31 00:00:00,2016-09-30 00:00:00,2017-04-01 00:00:00,2017-09-30 00:00:00,2018-03-31 00:00:00,2018-09-30 00:00:00,2019-03-31 00:00:00,2019-09-30 00:00:00,2020-03-31 00:00:00,2020-09-30 00:00:00,2021-03-31 00:00:00,2021-09-30 00:00:00,2022-03-31 00:00:00,2022-09-30 00:00:00,2023-03-31 00:00:00,2023-09-30 00:00:00,2024-03-31 00:00:00,2024-09-30 00:00:00,2025-03-31 00:00:00,2025-09-30 00:00:00,2026-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
Currency,,,,,,Strides Pharma Science,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,,,,,,,,,,,,,,,,,,,,,,,,
Units,,,,,,Strides Pharma Science,Millions,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Thousands,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,,,,,,,,,,,,,,,,,,,,,,,,
Cash and Cash Equivalents,,,,,,Strides Pharma Science,2311.45,1391.16,2058444,3045.69,2634300,3223.27,2566900,2561.62,2572500,3658.89,1773400,1822.34,1288.45,1258.34,3681.99,1707.3,1108.72,3035.01,988.71,,1306.38,1125.64,1232.08,1886.96,,,,,,,,,,,,,,,,,,,,,,,,
Other Balances with Banks,,,,,,Strides Pharma Science,,,,,104400,,74200,,479500,,787800,,699.69,,245.46,166.22,159.79,,1643.17,,448.72,,196.37,,,,,,,,,,,,,,,,,,,,,,,,,
Iii) Cash and Cash Equivalents,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,1610.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank Balances Other Than (iii) Above,,,,,,Strides Pharma Science,,82.66,,70.19,,71.49,,471.64,,1507.61,,548.63,,539.31,,,,124.62,,,,242.19,,244.46,,,,,,,,,,,,,,,,,,,,,,,,
Iv) Other Balances with Banks,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,301.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investments,,,,,,Strides Pharma Science,,5995.18,4083912,12137.55,11446800,12795.38,11777700,3114.79,2619800,2847.49,1411200,1189.68,1040.48,994.12,270.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iinvestments,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,508.4,631.2,1057.58,714.8,695,846.14,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Receivables,,,,,,Strides Pharma Science,3639.96,3671.23,4417074,10329.72,10598600,9959.13,11641000,8821.78,9035800,9871.82,10002100,9316.94,10110.22,11105.87,9826.71,12073.01,11989.65,12994.02,12318.83,,12374.17,12029.41,11295.27,12889.64,,,,,,,,,,,,,,,,,,,,,,,,
Ii 1. Trade Receivables,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,11418.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Income Tax Assets, Net",,,,,,Strides Pharma Science,,37.95,,82.82,157800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loans Receivable,,,,,,Strides Pharma Science,,271.35,,128.07,56900,72.35,114600,290.7,730000,541.49,32000,148.31,18.61,40.54,45.49,,88.86,77.8,572.12,127.34,94.56,104.46,142.59,81.36,,,,,,,,,,,,,,,,,,,,,,,,
Loans,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,48.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Loans and Advances,,,,,,Strides Pharma Science,1226.8,,1411234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories,,,,,,Strides Pharma Science,1759.9,2076.76,2888271,6131.37,6860900,7328,6294200,5520.24,7635600,8741.58,7199500,7825.39,9310.74,12007.03,12284.9,11737.96,11337.3,,11376.26,,12105.95,,14594.91,,,,,,,,,,,,,,,,,,,,,,,,,
(A) Inventories,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,11465.05,,11262.4,,12775.71,,16347.94,,,,,,,,,,,,,,,,,,,,,,,,
Other Current Assets,,,,,,Strides Pharma Science,135.86,818.83,34886,3043.12,3441200,3203.65,4175900,3336.35,3770600,2511.64,2307500,2783.24,3048.31,2027.98,2477.99,1970.3,1984.24,,2681.63,,3014.31,,2800.59,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Assets,,,,,,Strides Pharma Science,,102.16,,180.41,219200,1264.93,540200,348.18,1159700,806.7,164400,71.58,134.27,199.15,186.37,5915.28,5874.89,917.8,1066.7,,881.28,1742.99,2023.86,1972.09,,,,,,,,,,,,,,,,,,,,,,,,
Assets Classified as Held for Sale,,,,,,Strides Pharma Science,,,,,,,,370.61,,,,15,15,,114.73,,,,2613.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(C) Other Current Assets,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,2229.8,,2717.2,,2273.71,,2705.48,,,,,,,,,,,,,,,,,,,,,,,,
Vi Other Financial Assets,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,1195.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(D) Assets Classied as held for sale,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,1081.11,,,,,,5.46,,,,,,,,,,,,,,,,,,,,,,,,
Total Current Assets,,,,,,Strides Pharma Science,13086.34,14447.28,14893821,35148.94,35520100,37918.2,37184700,24835.91,,30487.22,23677900,23721.11,,28172.34,,33618.31,32543.45,32433.61,,29689.99,,30989.11,33131.81,36133.39,,,,,,,,,,,,,,,,,,,,,,,,
(B) Capital Work-in-progress,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,482.59,,798.79,,996.46,,1611.23,,,,,,,,,,,,,,,,,,,,,,,,
Right of Use Assets,,,,,,Strides Pharma Science,,,,,,,,,,,2144200,2471.63,2340.74,2029.78,1514.86,1758.86,1617.17,,1068.9,,792.78,,821.48,,,,,,,,,,,,,,,,,,,,,,,,,
(C Right of Use Assets,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,1845.53,,894.99,,695.15,,782.33,,,,,,,,,,,,,,,,,,,,,,,,
Capital Work in Progress,,,,,,Strides Pharma Science,641.94,1123.22,,2787.35,3927400,2045,3275200,3220.09,4205200,995.36,1206400,1480.55,1980.61,2276.02,454.58,562.29,393.39,,457.93,,1542.3,,1641.88,,,,,,,,,,,,,,,,,,,,,,,,,
Fixed Assets,,,,,,Strides Pharma Science,3741.25,3581.16,23221897,9561.17,10323200,9783,10768500,6648.06,5943000,10373.7,10379600,10687.21,10648.39,10688.67,11076.05,12815.29,11858.71,,8198.39,,7652.57,,8001.55,,,,,,,,,,,,,,,,,,,,,,,,,
"(A) Property, Plant and Equipment",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,11397.4,,7891.68,,8111.77,,9141.97,,,,,,,,,,,,,,,,,,,,,,,,
Investments in Associates and Joint Ventures,,,,,,Strides Pharma Science,,,,,,2135.63,2707700,2663.6,2463000,4057.84,4150600,4293.97,5320.57,5838.94,6009.77,5355.55,5076.36,,3004.81,,1648.22,,103.45,,,,,,,,,,,,,,,,,,,,,,,,,
(H) Investments accounted for using the equity method,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,3859.19,,1892.97,,106.79,,124.74,,,,,,,,,,,,,,,,,,,,,,,,
Investments,,,,,,Strides Pharma Science,,687.56,,525.02,592800,315.02,165400,101.41,124100,111.85,23400,10.38,132.42,141.02,63.73,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iinvestments,,,,,,Strides Pharma Science,,,720684,,,,,,,,,,,,,,1143.91,530.41,519.33,76.31,70.18,3290.29,3452.45,2788.82,,,,,,,,,,,,,,,,,,,,,,,,
Deferred Tax Asset-net,,,,,,Strides Pharma Science,27.38,88.2,52830,958.19,224000,701.15,623500,1235.16,1480000,1728.8,1727800,1985.75,2036.8,1982.21,2379.88,2151.49,2599.71,,2907.45,,2875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
(I)deferred Tax-assets (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,2728.06,,,,,,,,,,,,,,,,,,,,,,,,,
(J) Deferred Tax Assets (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,2650.32,,2673.46,,2691.33,,2838.62,,,,,,,,,,,,,,,,,,,,,,,,
(K) Other tax assets (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,1616.96,,1135.9,,237.89,,470.1,,,,,,,,,,,,,,,,,,,,,,,,
Long-term Loans and Advances,,,,,,Strides Pharma Science,915.38,,1712870,115.47,111900,575.41,250000,624.61,641800,682.69,314200,389.69,387.31,103.84,30,30,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ii.loans,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodwill,,,,,,Strides Pharma Science,1033.95,1368.37,1416309,9267.16,10390500,11308.44,10196500,10826.93,11728100,13776.38,3934800,4285.58,4603.63,4805.4,4839.47,4859.07,5001.5,,5166.04,,5402.43,,5687.37,,,,,,,,,,,,,,,,,,,,,,,,,
E Goodwill,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,5137.58,,5294.11,,5465.72,,5944.24,,,,,,,,,,,,,,,,,,,,,,,,
(G) Intangible Assets Under Development,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,1027.25,,820.15,,1071.12,,2861.58,,,,,,,,,,,,,,,,,,,,,,,,
Other Intangible Assets,,,,,,Strides Pharma Science,,1289.37,,7958.42,7274300,9691.1,10256900,11555,11922300,11551.23,2290200,2814.07,3579.96,3987.44,3776.08,3901.33,3751.82,,4427.92,,5080.57,,5088.67,,,,,,,,,,,,,,,,,,,,,,,,,
Intangible Assets Under Development,,,,,,Strides Pharma Science,352.75,254.59,,5361.4,5411600,5756.79,6088900,2982.79,3345700,3534.97,3437600,2648.91,2350.53,2197.67,2302.8,2348.49,2314.66,,935.14,,828.64,,1684.05,,,,,,,,,,,,,,,,,,,,,,,,,
F) Other Intangible Assets,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,4603.68,,4451,,4608.54,,5134.95,,,,,,,,,,,,,,,,,,,,,,,,
Other Non-current Assets,,,,,,Strides Pharma Science,3.1,342.96,15971,987.61,2880400,594.05,1018500,440.2,284800,336.72,326800,492.46,264.33,249.48,121.87,104.82,63.74,,184.73,242.54,211.72,,327.19,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Assets,,,,,,Strides Pharma Science,,85.12,,242.53,211600,,269600,16.29,18100,23.44,4313500,4174.05,4882.87,5692.9,5553.02,450.8,484.9,408.63,1375.94,,2074.58,1668.17,1735.93,1090.6,,,,,,,,,,,,,,,,,,,,,,,,
Investment Property,,,,,,Strides Pharma Science,,783.06,,746.91,955400,705.97,686900,735.78,796800,773.74,750700,728.02,704.94,682.35,135.09,131.73,128.28,,122.37,,115.1,,108.46,,,,,,,,,,,,,,,,,,,,,,,,,
"Income Tax Assets, Net",,,,,,Strides Pharma Science,,754.36,,898.96,,1212.24,1261600,1198.29,1396800,1362.61,1203400,1333.95,1424.74,1302.14,1043.96,1622.76,1470.97,,1117.03,,161.53,,693.4,,,,,,,,,,,,,,,,,,,,,,,,,
(D Investment Property,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,125.79,,118.99,,111.74,,2.43,,,,,,,,,,,,,,,,,,,,,,,,
(L) Other non-current assets,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,265.26,,,,443.17,,347.32,,,,,,,,,,,,,,,,,,,,,,,,
Iii Other financial assets ll,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,1916.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Assets,,,,,,Strides Pharma Science,20990.19,24805.25,42034382,74559.13,77823200,82742,84753900,67084.12,72353200,79796.55,59881100,61517.33,66323.61,70150.2,68434.96,69758.62,68448.57,66384.2,63378.04,58397.55,59896.29,60487.25,65205.75,69272.32,,,,,,,,,,,,,,,,,,,,,,,,
Accounts Payable-trade,,,,,,Strides Pharma Science,2623.06,2345.67,,7753.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables,,,,,,Strides Pharma Science,,,2823086,,7397400,,8956600,,8052600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Outstanding Dues of Micro\ Enterprises and Small Enterprises,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,326.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Outstanding Dues of Creditors Other Than Micro Enterprises and Small Enterprises,,,,,,Strides Pharma Science,,,,,,7719.48,,7076.02,,8832.52,7014000,7777.96,9570.68,10963.65,9547.2,10388.49,9282.12,,9153.07,,9195.58,,11581.15,,,,,,,,,,,,,,,,,,,,,,,,,
a) Total outstanding due of micro enterprises              and small enterprises,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,169.38,,348.77,,319.33,,464.01,,,,,,,,,,,,,,,,,,,,,,,,
b) Total outstanding dues of creditors other               than micro enterprises & small enterprises,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,9654.05,,8167.12,,10005.65,,12632.79,,,,,,,,,,,,,,,,,,,,,,,,
Trade Payables Total Outstanding Dues of Micro Enterprises and Small Enterprises,,,,,,Strides Pharma Science,,,,,,21.46,,44.67,,57.36,76800,199.52,276.95,378.35,287.19,,386.47,,254.31,,246.32,,305.51,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings,,,,,,Strides Pharma Science,2245.58,2030.31,3357087,7004.75,12339900,13939.56,16543600,9443.94,10675500,13390.17,12223800,12287.75,12390.13,12208.1,16087.73,19563.37,19535.06,,17042.72,,16378.3,,12558.28,,,,,,,,,,,,,,,,,,,,,,,,,
Iborrowings,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,16346.67,,17430.26,,12243.69,,11163.74,,,,,,,,,,,,,,,,,,,,,,,,
Lease Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,22.86,178200,190.92,362.92,345.7,333.85,465.98,431.89,514.39,372.36,,311.63,325.62,349.05,374.53,,,,,,,,,,,,,,,,,,,,,,,,
Ii Lease lie 5 ii),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,307.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Income Tax Liabilities,,,,,,Strides Pharma Science,,491.76,,532.59,652100,700.73,543900,558.44,680500,582.8,573000,383.2,496.78,351.18,305,,197.26,,387.73,,610.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Current Tax Liabilities, Net",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,238.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(D) Current Tax Liabilities (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,267.11,,404.16,,340.37,875.74,483.95,,,,,,,,,,,,,,,,,,,,,,,,
Short-term Provisions,,,,,,Strides Pharma Science,932.35,129.71,634297,149.28,139500,466.62,183100,570.13,657000,1278.31,1434500,1255.24,1281.36,1241.91,1223.72,,1265.59,,1097.52,,845.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Current Liabilities,,,,,,Strides Pharma Science,1272.73,170.73,4269631,417.38,597400,743.37,645200,677.91,803400,759.8,577600,707.02,656.65,643.81,668.05,755.51,837.86,,686.73,,925.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provisions,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,1226.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities,,,,,,Strides Pharma Science,,4853.94,,3061.89,3424400,7447.47,7306900,590.57,1355000,1698.58,1557100,2646.96,2518.16,1250.78,796.55,1152.31,1110.82,960.69,825.43,,1125.95,1067.66,1531.45,2122.79,,,,,,,,,,,,,,,,,,,,,,,,
Liabilities Directly Associated With Assets Classified as Held for Sale,,,,,,Strides Pharma Science,,,,,,,,31.35,,,,,,,,,,,1559.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B. Other Current Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,764.8,,689.17,,800.77,800.62,749.53,,,,,,,,,,,,,,,,,,,,,,,,
(C) Provisions,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,1224.92,,,,812.09,902.22,963.59,,,,,,,,,,,,,,,,,,,,,,,,
Iv.other Financial Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,730.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C Provisions -25h,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,715.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Current Liabilities,,,,,,Strides Pharma Science,7073.72,10022.12,11084101,18919.85,24550700,31038.69,34179300,18993.03,,26622.4,23635000,25448.57,27553.63,27383.48,29249.29,34116.75,33047.07,29902.01,,28792.57,29639.13,25915.18,28904.02,28954.93,,,,,,,,,,,,,,,,,,,,,,,,
Long-term Borrowings,,,,,,Strides Pharma Science,2755.24,2529.88,18454156,26270.01,22441500,16377.09,16431600,15513.23,18041900,18065.13,5793100,6039.09,7192.29,8825.78,9592.65,,9428.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings and Other,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,3868.49,,5725.93,4729.53,3038.55,1772.7,1521.35,1804.85,2512.66,,,,,,,,,,,,,,,,,,,,,,,,
Borrowings US revolver facility,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,4487.74,,5671.99,4959.56,3676.44,4002.78,4191.09,3125.27,3010.5,,,,,,,,,,,,,,,,,,,,,,,,
Lease Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,0.47,2240400,2538.33,2343.87,2102.67,1600.86,1864.67,1762.8,2036.74,842.34,,619.51,514.58,601.08,518.4,,,,,,,,,,,,,,,,,,,,,,,,
Ii Lease Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,716.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
